,0_ID,1_TIME,BID_P_1,BID_V_1,BID_P_2,BID_V_2,BID_P_3,BID_V_3,BID_P_4,BID_V_4,BID_P_5,BID_V_5,BID_P_6,BID_V_6,BID_P_7,BID_V_7,BID_P_8,BID_V_8,BID_P_9,BID_V_9,BID_P_10,BID_V_10,ASK_P_1,ASK_V_1,ASK_P_2,ASK_V_2,ASK_P_3,ASK_V_3,ASK_P_4,ASK_V_4,ASK_P_5,ASK_V_5,ASK_P_6,ASK_V_6,ASK_P_7,ASK_V_7,ASK_P_8,ASK_V_8,ASK_P_9,ASK_V_9,ASK_P_10,ASK_V_10,Y
162,TEA,1970.01.01 01:21:29.152763,2419,4,2418,1,2417,10,2416,12,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2421,5,2422,6,2423,7,2424,33,2425,15,2426,27.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7215828560760825
163,TEA,1970.01.01 01:21:29.152783,2419,4,2418,1,2417,10,2416,12,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2421,5,2422,6,2423,7,2424,33,2425,16,2426,27.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7364088401147773
164,TEA,1970.01.01 01:21:29.152995,2419,4,2418,1,2417,7,2416,9,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2421,5,2422,6,2423,7,2424,33,2425,16,2426,27.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7504039316310828
165,TEA,1970.01.01 01:21:29.153266,2419,3,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,27.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7636138164068941
166,TEA,1970.01.01 01:21:29.154235,2419,2,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,27.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7760785912519019
168,TEA,1970.01.01 01:21:29.156382,2419,4,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,27.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7878336234151799
170,TEA,1970.01.01 01:21:29.164291,2419,4,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,30.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7989102426176338
171,TEA,1970.01.01 01:21:29.164742,2419,4,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8093363037249478
174,TEA,1970.01.01 01:21:29.169297,2419,3,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8191366482381774
175,TEA,1970.01.01 01:21:29.169821,2419,2,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.828333485764345
177,TEA,1970.01.01 01:21:29.177382,2419,2,2418,2,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8369467115546037
178,TEA,1970.01.01 01:21:29.177927,2419,1,2418,2,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8449941724754907
185,TEA,1970.01.01 01:21:29.193910,2418,2,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8524918910141807
186,TEA,1970.01.01 01:21:29.197847,2419,2,2418,2,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8621678104266802
187,TEA,1970.01.01 01:21:29.198366,2419,1,2418,2,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8687038992943423
192,TEA,1970.01.01 01:21:29.235492,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2408,34,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8747293953871527
193,TEA,1970.01.01 01:21:29.235816,2417,7,2416,13,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2408,34,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8832904506474305
194,TEA,1970.01.01 01:21:29.235977,2417,5,2416,13,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2408,34,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8916560463841893
195,TEA,1970.01.01 01:21:29.236148,2417,7,2416,13,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2408,34,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8998316340849555
196,TEA,1970.01.01 01:21:29.236560,2417,7,2416,13,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2408,34,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9078223472378804
197,TEA,1970.01.01 01:21:29.236865,2419,4,2417,7,2416,13,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9156330260464416
198,TEA,1970.01.01 01:21:29.237162,2419,4,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.919815528279348
199,TEA,1970.01.01 01:21:29.237389,2419,3,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.923541711528282
201,TEA,1970.01.01 01:21:29.253867,2419,3,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9268170795757276
203,TEA,1970.01.01 01:21:29.262432,2419,3,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9296463974253292
204,TEA,1970.01.01 01:21:29.265083,2419,3,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9320337272279504
206,TEA,1970.01.01 01:21:29.271868,2419,3,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9339824582543708
207,TEA,1970.01.01 01:21:29.274062,2419,3,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9354953314449248
209,TEA,1970.01.01 01:21:29.278298,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2408,34,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9365744589596396
210,TEA,1970.01.01 01:21:29.278528,2417,7,2416,13,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2408,34,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9423267999922668
212,TEA,1970.01.01 01:21:29.279668,2419,4,2417,7,2416,13,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.94793768708168
214,TEA,1970.01.01 01:21:29.279999,2419,4,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9481507786179781
215,TEA,1970.01.01 01:21:29.280418,2419,3,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9479376870817574
218,TEA,1970.01.01 01:21:29.292607,2419,3,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2421,5,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9472981248677024
219,TEA,1970.01.01 01:21:29.296983,2419,3,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9462312272154932
220,TEA,1970.01.01 01:21:29.297259,2419,3,2418,3,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9447355463459242
221,TEA,1970.01.01 01:21:29.297525,2419,2,2418,3,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9428090415843736
222,TEA,1970.01.01 01:21:29.297715,2419,2,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9404490653134159
226,TEA,1970.01.01 01:21:29.307626,2419,2,2417,7,2416,10,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9376523445267072
228,TEA,1970.01.01 01:21:29.315017,2419,2,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9306780410894872
229,TEA,1970.01.01 01:21:29.316795,2419,2,2417,7,2416,10,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2409,29,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9240200924859452
231,TEA,1970.01.01 01:21:29.328160,2419,2,2417,7,2416,10,2415,10,2414,57,2413,28,2412,29,2411,7,2410,26,2409,29,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9170660287104536
232,TEA,1970.01.01 01:21:29.328180,2419,2,2417,7,2416,10,2415,10,2414,57,2413,28,2412,29,2411,7,2410,26,2409,5,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.909489811474772
233,TEA,1970.01.01 01:21:29.329153,2419,2,2417,7,2416,10,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2409,5,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.9017379403884732
234,TEA,1970.01.01 01:21:29.329926,2419,2,2417,7,2416,10,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2409,29,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8938058451887919
235,TEA,1970.01.01 01:21:29.333714,2419,2,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8856886837084635
237,TEA,1970.01.01 01:21:29.339505,2419,1,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8773813194972789
238,TEA,1970.01.01 01:21:29.340820,2419,4,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8688782969750811
239,TEA,1970.01.01 01:21:29.341011,2419,4,2418,3,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8601738137747648
240,TEA,1970.01.01 01:21:29.345228,2419,2,2418,3,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8512616898764477
241,TEA,1970.01.01 01:21:29.345402,2419,2,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8421353330651568
243,TEA,1970.01.01 01:21:29.385578,2417,7,2416,10,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2408,34,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8327877001614487
244,TEA,1970.01.01 01:21:29.385821,2417,7,2416,13,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2408,34,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8327877001614487
245,TEA,1970.01.01 01:21:29.386888,2419,4,2417,7,2416,13,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2409,29,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8327877001614487
246,TEA,1970.01.01 01:21:29.387123,2419,4,2418,3,2417,7,2416,13,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2421,3,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8232112533740066
248,TEA,1970.01.01 01:21:29.390409,2419,4,2418,3,2417,7,2416,13,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2421,1,2422,6,2423,7,2424,33,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8133979110011201
249,TEA,1970.01.01 01:21:29.390561,2419,4,2418,3,2417,7,2416,13,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.8033389915585729
251,TEA,1970.01.01 01:21:29.400796,2419,4,2418,3,2417,7,2416,13,2415,34,2414,57,2413,28,2412,13,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.793025150227708
252,TEA,1970.01.01 01:21:29.401175,2419,4,2418,3,2417,7,2416,13,2415,34,2414,57,2413,4,2412,13,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7824463062900792
253,TEA,1970.01.01 01:21:29.402692,2419,4,2418,3,2417,7,2416,13,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7715915599319845
254,TEA,1970.01.01 01:21:29.403211,2419,4,2418,3,2417,7,2416,13,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7604490964473121
258,TEA,1970.01.01 01:21:29.419535,2419,4,2418,3,2417,7,2416,13,2415,10,2414,57,2413,28,2412,13,2411,7,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7490060754191309
259,TEA,1970.01.01 01:21:29.421389,2418,1,2417,7,2416,13,2415,10,2414,57,2413,28,2412,13,2411,7,2410,26,2409,29,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7372485018906312
260,TEA,1970.01.01 01:21:29.421612,2418,1,2417,10,2416,10,2415,10,2414,57,2413,28,2412,13,2411,7,2410,26,2409,29,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7329716739083979
261,TEA,1970.01.01 01:21:29.421653,2418,1,2417,10,2416,11,2415,10,2414,57,2413,28,2412,13,2411,7,2410,26,2409,29,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7286350876218297
262,TEA,1970.01.01 01:21:29.421790,2418,1,2417,10,2416,11,2415,10,2414,57,2413,4,2412,13,2411,7,2410,26,2409,29,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7242376695703958
263,TEA,1970.01.01 01:21:29.422156,2418,1,2417,10,2416,11,2415,10,2414,57,2413,4,2412,13,2411,31,2410,26,2409,29,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7197783048170724
264,TEA,1970.01.01 01:21:29.424035,2418,1,2417,10,2416,11,2415,10,2414,57,2413,4,2412,29,2411,31,2410,26,2409,29,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7152558347160912
265,TEA,1970.01.01 01:21:29.424656,2419,4,2418,1,2417,10,2416,11,2415,10,2414,57,2413,4,2412,29,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7106690545218503
267,TEA,1970.01.01 01:21:29.427893,2419,4,2418,1,2417,10,2416,11,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7024308442213634
268,TEA,1970.01.01 01:21:29.431090,2419,4,2418,1,2417,10,2416,11,2415,10,2414,57,2413,28,2412,29,2411,7,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7024308442213634
269,TEA,1970.01.01 01:21:29.432476,2419,4,2418,1,2417,10,2416,11,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7024308442213634
271,TEA,1970.01.01 01:21:29.451951,2419,4,2418,1,2417,10,2416,11,2415,10,2414,57,2413,28,2412,13,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7024308442213634
272,TEA,1970.01.01 01:21:29.453523,2419,4,2418,1,2417,10,2416,11,2415,34,2414,57,2413,28,2412,13,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7024308442213634
275,TEA,1970.01.01 01:21:29.453766,2419,4,2418,1,2417,10,2416,11,2415,34,2414,57,2413,4,2412,13,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7024308442213634
282,TEA,1970.01.01 01:21:29.456979,2419,4,2418,1,2417,10,2416,11,2415,34,2414,57,2413,4,2412,29,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7024308442213634
287,TEA,1970.01.01 01:21:29.473421,2418,1,2417,10,2416,11,2415,34,2414,57,2413,4,2412,29,2411,31,2410,26,2409,29,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7024308442213634
288,TEA,1970.01.01 01:21:29.474766,2419,4,2418,1,2417,10,2416,11,2415,34,2414,57,2413,4,2412,29,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.7024308442213634
291,TEA,1970.01.01 01:21:29.491344,2419,4,2418,1,2417,10,2416,15,2415,34,2414,57,2413,4,2412,29,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.6940584786036318
296,TEA,1970.01.01 01:21:29.501745,2419,4,2418,1,2417,10,2416,15,2415,10,2414,57,2413,4,2412,29,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.6855470424990049
297,TEA,1970.01.01 01:21:29.502126,2419,4,2418,1,2417,10,2416,15,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.6768912897845346
299,TEA,1970.01.01 01:21:29.515704,2418,1,2417,10,2416,15,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2409,29,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.6680856111627484
300,TEA,1970.01.01 01:21:29.517029,2419,4,2418,1,2417,10,2416,15,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2421,1,2422,6,2423,7,2424,32,2425,16,2426,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,2430.0,42.0,0.6768912897845346
305,TEA,1970.01.01 01:21:29.550158,2418,1,2417,10,2416,15,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2409,29,2419,20,2421,1,2422,6,2423,7,2424,32,2425,16.0,2426.0,36.0,2427.0,16.0,2428.0,40.0,2429.0,1.0,0.6768912897845346
306,TEA,1970.01.01 01:21:29.550333,2418,1,2417,10,2416,15,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2409,29,2419,20,2420,1,2421,1,2422,6,2423,7,2424,32.0,2425.0,16.0,2426.0,36.0,2427.0,16.0,2428.0,40.0,0.6915616933882537
307,TEA,1970.01.01 01:21:29.550353,2418,1,2417,9,2416,15,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2409,29,2419,20,2420,1,2421,1,2422,5,2423,7,2424,32.0,2425.0,16.0,2426.0,36.0,2427.0,16.0,2428.0,40.0,0.7056052635031471
308,TEA,1970.01.01 01:21:29.550411,2418,1,2417,6,2416,15,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2409,29,2419,20,2420,1,2421,1,2422,5,2423,7,2424,32.0,2425.0,16.0,2426.0,36.0,2427.0,16.0,2428.0,40.0,0.719058728164898
309,TEA,1970.01.01 01:21:29.550431,2417,6,2416,15,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2409,29,2408,34,2419,20,2420,1,2421,1,2422,5,2423,7,2424,32.0,2425.0,16.0,2426.0,36.0,2427.0,16.0,2428.0,40.0,0.7319546268467424
310,TEA,1970.01.01 01:21:29.550457,2417,6,2416,14,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2409,29,2408,34,2419,20,2420,1,2421,1,2422,5,2423,7,2424,32.0,2425.0,16.0,2426.0,36.0,2427.0,16.0,2428.0,40.0,0.7415517445896278
311,TEA,1970.01.01 01:21:29.550609,2417,4,2416,14,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2409,29,2408,34,2419,20,2420,1,2421,1,2422,5,2423,7,2424,32.0,2425.0,16.0,2426.0,36.0,2427.0,16.0,2428.0,40.0,0.7504880566920483
312,TEA,1970.01.01 01:21:29.551584,2417,4,2416,14,2415,10,2414,57,2413,28,2412,29,2411,31,2410,26,2409,29,2408,34,2419,16,2420,1,2421,1,2422,5,2423,7,2424,32.0,2425.0,16.0,2426.0,36.0,2427.0,16.0,2428.0,40.0,0.7587869106427797
